list-card-link href,list-card-addr,list-card-type,list-card-details,list-card-label,list-card-details 2,list-card-label 2,list-card-variable-text,list-card-link src,,list-card-price,list-card-details 3,list-card-label 3,list-card-save-content
https://www.zillow.com/homedetails/146-Newton-St-APT-1L-Brooklyn-NY-11222/2081974729_zpid/,"146 Newton St APT 1L, Brooklyn, NY 11222",Apartment for rent,2,bds,1,ba,8 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""146 Newton St Apt 1l, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,100""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""146 Newton St APT 1L"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.721047,""longitude"":-73.945629},""url"":""/homedetails/146-Newton-St-APT-1L-Brooklyn-NY-11222/2081974729_zpid/""}","$3,200/mo","1,100",sqft,Save this home
https://www.zillow.com/homedetails/85100-66th-Ave-2-Rego-Park-NY-11374/2095366644_zpid/,"85100 66th Ave # 2, Rego Park, NY 11374",Apartment for rent,3,bds,2,ba,8 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""85100 66th Ave # 2, Rego Park, NY 11374"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,050""},""numberOfRooms"":3,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""85100 66th Ave # 2"",""addressLocality"":""Rego Park"",""addressRegion"":""NY"",""postalCode"":""11374""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.719266,""longitude"":-73.859642},""url"":""/homedetails/85100-66th-Ave-2-Rego-Park-NY-11374/2095366644_zpid/""}","$2,500/mo","1,050",sqft,Save this home
https://www.zillow.com/homedetails/3731-58th-St-1-Woodside-NY-11377/2081975185_zpid/,"3731 58th St # 1, Woodside, NY 11377",Apartment for rent,2,bds,1.5,ba,8 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3731 58th St # 1, Woodside, NY 11377"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,200""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3731 58th St # 1"",""addressLocality"":""Woodside"",""addressRegion"":""NY"",""postalCode"":""11377""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.749216,""longitude"":-73.904456},""url"":""/homedetails/3731-58th-St-1-Woodside-NY-11377/2081975185_zpid/""}","$3,100/mo","1,200",sqft,Save this home
https://www.zillow.com/homedetails/14035-Beech-Ave-APT-7J-Flushing-NY-11355/94640884_zpid/,"14035 Beech Ave APT 7J, Flushing, NY 11355",Apartment for rent,Studio,ba,1,sqft,8 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""14035 Beech Ave Apt 7j, Flushing, NY 11355"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""500""},""numberOfRooms"":0,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""14035 Beech Ave APT 7J"",""addressLocality"":""Flushing"",""addressRegion"":""NY"",""postalCode"":""11355""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.75438,""longitude"":-73.82339},""url"":""/homedetails/14035-Beech-Ave-APT-7J-Flushing-NY-11355/94640884_zpid/""}","$1,400/mo",500,,Save this home
https://www.zillow.com/homedetails/35th-Ave-Flushing-NY-11354/2081975642_zpid/,"35th Ave, Flushing, NY 11354",Apartment for rent,1,bd,1,ba,8 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""35th Ave, Flushing, NY 11354"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""800""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""35th Ave"",""addressLocality"":""Flushing"",""addressRegion"":""NY"",""postalCode"":""11354""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.76471,""longitude"":-73.83068},""url"":""/homedetails/35th-Ave-Flushing-NY-11354/2081975642_zpid/""}","$1,910/mo",800,sqft,Save this home
https://www.zillow.com/homedetails/2821-Astoria-Blvd-APT-5D-Astoria-NY-11102/2081975740_zpid/,"2821 Astoria Blvd APT 5D, Astoria, NY 11102",Apartment for rent,2,bds,1,ba,8 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2821 Astoria Blvd Apt 5d, Astoria, NY 11102"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""820""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2821 Astoria Blvd APT 5D"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11102""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.770938,""longitude"":-73.919831},""url"":""/homedetails/2821-Astoria-Blvd-APT-5D-Astoria-NY-11102/2081975740_zpid/""}","$3,000/mo",820,sqft,Save this home
https://www.zillow.com/homedetails/2821-Astoria-Blvd-APT-5D-Astoria-NY-11102/2081975740_zpid/,"2821 Astoria Blvd APT 5D, Astoria, NY 11102",Apartment for rent,2,bds,1,ba,8 days ago,https://photos.zillowstatic.com/p_e/IS7606jdbd38ik1000000000.jpg,"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2821 Astoria Blvd Apt 5d, Astoria, NY 11102"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""820""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2821 Astoria Blvd APT 5D"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11102""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.770938,""longitude"":-73.919831},""url"":""/homedetails/2821-Astoria-Blvd-APT-5D-Astoria-NY-11102/2081975740_zpid/""}","$3,000/mo",820,sqft,Save this home
https://www.zillow.com/homedetails/6007-79th-St-3-Middle-Village-NY-11379/2091272857_zpid/,"6007 79th St # 3, Middle Village, NY 11379",Apartment for rent,2,bds,1,ba,8 days ago,https://photos.zillowstatic.com/p_e/ISnm7f1exqbo5k1000000000.jpg,"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6007 79th St # 3, Middle Village, NY 11379"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""700""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6007 79th St # 3"",""addressLocality"":""Middle Village"",""addressRegion"":""NY"",""postalCode"":""11379""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.72529,""longitude"":-73.880231},""url"":""/homedetails/6007-79th-St-3-Middle-Village-NY-11379/2091272857_zpid/""}","$2,000/mo",700,sqft,Save this home
https://www.zillow.com/homedetails/3505-94th-St-APT-6D-Jackson-Heights-NY-11372/2094841193_zpid/,"3505 94th St APT 6D, Jackson Heights, NY 11372",Apartment for rent,1,bd,1,ba,8 days ago,https://photos.zillowstatic.com/p_e/ISzfe59z94khll1000000000.jpg,"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3505 94th St Apt 6d, Jackson Heights, NY 11372"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3505 94th St APT 6D"",""addressLocality"":""Jackson Heights"",""addressRegion"":""NY"",""postalCode"":""11372""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.751121,""longitude"":-73.873013},""url"":""/homedetails/3505-94th-St-APT-6D-Jackson-Heights-NY-11372/2094841193_zpid/""}","$1,720/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/6828-Dartmouth-St-A-Forest-Hills-NY-11375/2081976588_zpid/,"6828 Dartmouth St # A, Forest Hills, NY 11375",Apartment for rent,3,bds,3.5,ba,8 days ago,https://photos.zillowstatic.com/p_e/IS37y5xkv5rjm20000000000.jpg,"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6828 Dartmouth St # A, Forest Hills, NY 11375"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,800""},""numberOfRooms"":3,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6828 Dartmouth St # A"",""addressLocality"":""Forest Hills"",""addressRegion"":""NY"",""postalCode"":""11375""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.719602,""longitude"":-73.851872},""url"":""/homedetails/6828-Dartmouth-St-A-Forest-Hills-NY-11375/2081976588_zpid/""}","$4,800/mo","1,800",sqft,Save this home
https://www.zillow.com/homedetails/7319-58th-Ave-1-Maspeth-NY-11378/2081977268_zpid/,"7319 58th Ave # 1, Maspeth, NY 11378",Apartment for rent,3,bds,1,ba,8 days ago,https://photos.zillowstatic.com/p_e/ISzr31ksf7rf240000000000.jpg,"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7319 58th Ave # 1, Maspeth, NY 11378"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":3,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7319 58th Ave # 1"",""addressLocality"":""Maspeth"",""addressRegion"":""NY"",""postalCode"":""11378""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.726379,""longitude"":-73.887022},""url"":""/homedetails/7319-58th-Ave-1-Maspeth-NY-11378/2081977268_zpid/""}","$2,500/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/1832-26th-Ave-1-Astoria-NY-11102/2102380517_zpid/,"1832 26th Ave # 1, Astoria, NY 11102",Apartment for rent,2,bds,1,ba,8 days ago,https://photos.zillowstatic.com/p_e/ISvkfunr9eeubx0000000000.jpg,"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1832 26th Ave # 1, Astoria, NY 11102"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""850""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1832 26th Ave # 1"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11102""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.773598,""longitude"":-73.925835},""url"":""/homedetails/1832-26th-Ave-1-Astoria-NY-11102/2102380517_zpid/""}","$2,600/mo",850,sqft,Save this home
https://www.zillow.com/b/3206-47th-st-astoria-ny-5Y2w7X/,"3206 47th St, Astoria, NY",For Rent,"$1,900 ",Studio,"$2,275 ",1 bd,8 days ago,https://photos.zillowstatic.com/p_e/ISz7wdt3n8evgq0000000000.jpg,,,,,
https://www.zillow.com/homedetails/6008-77th-Pl-FL-2ND-Middle-Village-NY-11379/2081977867_zpid/,"6008 77th Pl FL 2ND, Middle Village, NY 11379",Apartment for rent,2,bds,2,ba,8 days ago,"https://maps.googleapis.com/maps/api/streetview?location=40.724782,-73.882653&size=575x242&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=ManxHfobnz-AkLcjt9iA28Bnm-I=","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6008 77th Pl Fl 2nd, Middle Village, NY 11379"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6008 77th Pl FL 2ND"",""addressLocality"":""Middle Village"",""addressRegion"":""NY"",""postalCode"":""11379""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.724782,""longitude"":-73.882653},""url"":""/homedetails/6008-77th-Pl-FL-2ND-Middle-Village-NY-11379/2081977867_zpid/""}","$3,200/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/19000-69th-St-3FL-East-Elmhurst-NY-11369/2081978266_zpid/,"19000 69th St # 3FL, East Elmhurst, NY 11369",Apartment for rent,2,bds,2,ba,8 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""19000 69th St # 3fl, East Elmhurst, NY 11369"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,300""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""19000 69th St # 3FL"",""addressLocality"":""East Elmhurst"",""addressRegion"":""NY"",""postalCode"":""11369""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.763446,""longitude"":-73.872327},""url"":""/homedetails/19000-69th-St-3FL-East-Elmhurst-NY-11369/2081978266_zpid/""}","$2,400/mo","1,300",sqft,Save this home
https://www.zillow.com/homedetails/13263-Maple-Ave-2FL-Flushing-NY-11355/2081978494_zpid/,"13263 Maple Ave # 2FL, Flushing, NY 11355",Apartment for rent,3,bds,1,ba,8 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13263 Maple Ave # 2fl, Flushing, NY 11355"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,000""},""numberOfRooms"":3,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13263 Maple Ave # 2FL"",""addressLocality"":""Flushing"",""addressRegion"":""NY"",""postalCode"":""11355""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.754719,""longitude"":-73.830831},""url"":""/homedetails/13263-Maple-Ave-2FL-Flushing-NY-11355/2081978494_zpid/""}","$2,300/mo","1,000",sqft,Save this home
https://www.zillow.com/homedetails/4830-40th-St-APT-5F-Sunnyside-NY-11104/2089940388_zpid/,"4830 40th St APT 5F, Sunnyside, NY 11104",Apartment for rent,1,bd,1,ba,8 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""Ford, Sunnyside, NY 11104"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""732""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""Ford"",""addressLocality"":""Sunnyside"",""addressRegion"":""NY"",""postalCode"":""11104""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.739069,""longitude"":-73.925472},""url"":""/homedetails/Ford-Sunnyside-NY-11104/2089940388_zpid/""}","$2,114/mo",732,sqft,Save this home
https://www.zillow.com/homedetails/54-Knickerbocker-Ave-208-Brooklyn-NY-11237/2090634475_zpid/,"54 Knickerbocker Ave # 208, Brooklyn, NY 11237",Apartment for rent,3,bds,1,ba,8 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""54 Knickerbocker Ave # 208, Brooklyn, NY 11237"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""800""},""numberOfRooms"":3,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""54 Knickerbocker Ave # 208"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11237""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.706242,""longitude"":-73.931018},""url"":""/homedetails/54-Knickerbocker-Ave-208-Brooklyn-NY-11237/2090634475_zpid/""}","$2,600/mo",800,sqft,Save this home
https://www.zillow.com/b/3636-prince-st-flushing-ny-5YWgcg/,"3636 Prince St, Flushing, NY",For Rent,"$2,600+",2 bds,,,8 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,,
https://www.zillow.com/homedetails/239-Monitor-St-Brooklyn-NY-11222/30621356_zpid/,"239 Monitor St, Brooklyn, NY 11222",Townhouse for rent,2,bds,2,ba,8 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""239 Monitor St, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,500""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""239 Monitor St"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.727342,""longitude"":-73.94313},""url"":""/homedetails/239-Monitor-St-Brooklyn-NY-11222/30621356_zpid/""}","$4,000/mo","1,500",sqft,Save this home
https://www.zillow.com/homedetails/515-E-88th-St-APT-4D-New-York-NY-10128/72533711_zpid/,"515 E 88th St APT 4D, New York, NY 10128",Apartment for rent,1,bd,1,ba,8 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""515 E 88th St Apt 4d, New York, NY 10128"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""625""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""515 E 88th St APT 4D"",""addressLocality"":""New York"",""addressRegion"":""NY"",""postalCode"":""10128""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.777056,""longitude"":-73.945162},""url"":""/homedetails/515-E-88th-St-APT-4D-New-York-NY-10128/72533711_zpid/""}","$2,500/mo",625,sqft,Save this home
https://www.zillow.com/homedetails/3525-Crescent-St-APT-1R-Astoria-NY-11106/2082262843_zpid/,"3525 Crescent St APT 1R, Astoria, NY 11106",Apartment for rent,2,bds,1,ba,8 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3525 Crescent St Apt 1r, Astoria, NY 11106"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""600""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3525 Crescent St APT 1R"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11106""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.758951,""longitude"":-73.93226},""url"":""/homedetails/3525-Crescent-St-APT-1R-Astoria-NY-11106/2082262843_zpid/""}","$2,290/mo",600,sqft,Save this home
https://www.zillow.com/homedetails/3162-46th-St-1-Astoria-NY-11103/2082841194_zpid/,"3162 46th St # 1, Astoria, NY 11103",Apartment for rent,2,bds,1,ba,8 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3162 46th St # 1, Astoria, NY 11103"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""550""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3162 46th St # 1"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11103""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.75765,""longitude"":-73.913779},""url"":""/homedetails/3162-46th-St-1-Astoria-NY-11103/2082841194_zpid/""}","$2,500/mo",550,sqft,Save this home
